SIZE,FUEL,DISTANCE,DESIBEL,AIRFLOW,FREQUENCY,STATUS
1,kerosene,120,102,7.9,17,1
1,kerosene,120,90,7.7,16,1
1,kerosene,120,101,8.6,15,1
1,kerosene,120,89,9,14,1
1,kerosene,120,88,8.3,13,1
1,kerosene,120,90,4.2,12,1
1,kerosene,120,89,,11,1
1,kerosene,120,92,3.8,10,1
1,kerosene,120,89,3.9,9,1
1,kerosene,120,91,4,8,1
1,kerosene,120,87,7,7,1
1,kerosene,120,88,6.5,6,1
1,kerosene,120,94,6,5,0
1,kerosene,120,85,4.2,4,0
1,kerosene,120,84,2.5,3,0
1,kerosene,120,78,1.4,,0
1,kerosene,120,74,0,1,0
1,kerosene,130,108,0,75,0
1,kerosene,130,96,0,72,0
1,kerosene,130,96,0,70,0
1,kerosene,130,,0,68,0
1,kerosene,130,96,1.5,67,0
1,kerosene,130,96,1.6,66,0
1,kerosene,130,96,1.9,65,0
1,kerosene,130,95,3.4,60,0
1,kerosene,130,95,3.3,55,0
1,kerosene,130,105,3.7,52,0
1,kerosene,130,103,3.7,51,0
1,kerosene,130,94,3.8,50,0
1,kerosene,130,102,4.4,48,0
1,kerosene,130,99,5.2,47,0
,kerosene,130,97,5.7,46,0
1,kerosene,130,106,5.7,45,0
1,kerosene,130,103,5.2,44,0
1,kerosene,130,99,5,,0
1,kerosene,130,103,5.6,40,0
1,kerosene,130,106,6.4,,0
1,kerosene,130,105,6.3,36,0
1,kerosene,130,105,5.6,35,0
1,kerosene,130,104,5.8,34,0
1,kerosene,130,104,7,33,0
1,kerosene,130,92,8.3,32,0
1,kerosene,130,96,7.8,30,1
1,kerosene,130,96,7.4,28,1
1,kerosene,130,96,6.3,27,1
1,kerosene,130,92,6.5,26,1
1,kerosene,130,96,6.1,25,1
1,kerosene,130,96,4.8,24,1
1,kerosene,130,96,4.2,23,1
1,kerosene,130,96,4.2,22,1
1,kerosene,130,92,3.7,21,1
1,kerosene,130,92,4.2,20,1
1,kerosene,130,92,5,19,1
1,kerosene,130,89,5.3,18,1
1,kerosene,130,90,5.6,17,1
1,kerosene,130,92,4.4,16,1
1,kerosene,,,4.5,15,1
1,kerosene,130,91,6.8,14,1
1,kerosene,130,91,5.6,13,1
1,,130,92,5,12,1
1,kerosene,130,92,4.6,11,1
1,kerosene,130,91,4,10,1
1,kerosene,130,90,3.3,9,1
1,kerosene,130,88,3.8,8,1
1,kerosene,130,88,5.3,7,1
1,kerosene,130,86,4.9,6,0
1,,130,86,4.5,5,0
1,kerosene,130,86,5,4,0
1,,130,86,3.4,3,0
1,kerosene,130,80,2.3,2,0
1,kerosene,130,74,0,1,0
1,kerosene,140,96,0,75,0
1,kerosene,140,109,0,72,0
1,kerosene,140,96,0,70,0
1,kerosene,140,96,0,68,0
1,kerosene,140,96,0.8,67,0
1,kerosene,140,95,1.3,66,0
1,kerosene,140,96,1.7,65,0
1,kerosene,140,95,2.8,60,0
1,kerosene,140,107,2.3,55,0
1,kerosene,140,94,3.3,52,0
1,kerosene,140,102,3.7,51,0
1,kerosene,140,95,3.4,50,0
1,kerosene,140,104,4.4,48,0
1,kerosene,140,93,4.3,47,0
1,kerosene,140,92,4.8,46,0
1,kerosene,140,93,4.6,45,0
1,kerosene,140,96,4.6,44,0
1,kerosene,140,105,4,42,0
1,kerosene,140,92,4.5,40,0
1,kerosene,140,102,5.4,38,0
1,kerosene,140,106,4.3,36,0
1,kerosene,140,94,5.2,,0
1,kerosene,140,102,5.2,34,0
1,kerosene,140,93,5.6,33,0
1,kerosene,140,93,5.4,32,0
1,kerosene,140,93,5.7,30,1
1,kerosene,140,92,5.3,28,1
1,kerosene,140,92,6,27,1
1,kerosene,140,92,6.4,26,1
1,kerosene,140,94,5.7,25,1
1,kerosene,140,91,5.2,24,1
1,kerosene,140,91,4.3,23,1
1,kerosene,,94,4.2,22,1
1,kerosene,140,91,4,21,1
1,kerosene,140,92,4.2,20,1
1,kerosene,140,90,4.5,19,1
1,kerosene,140,92,5.3,18,1
1,kerosene,140,86,5.4,17,1
1,kerosene,140,92,,16,1
1,kerosene,140,89,5.6,15,1
1,kerosene,140,92,,14,1
1,kerosene,140,89,5,13,1
1,kerosene,140,93,3.7,12,1
1,kerosene,140,88,2.3,,1
1,kerosene,140,90,3.2,10,0
1,kerosene,140,90,2.7,9,0
1,kerosene,140,90,2.9,,0
1,kerosene,140,89,4.4,7,0
1,,140,87,4.5,6,0
1,kerosene,140,87,4.8,5,0
1,kerosene,140,87,4.8,4,0
1,,140,86,4.6,3,0
1,kerosene,140,82,2.1,2,0
1,kerosene,140,74,0,1,0
1,kerosene,150,97,0,75,0
1,kerosene,150,96,0,72,0
,kerosene,150,105,0,70,0
1,kerosene,150,96,0,68,0
1,kerosene,150,,0,67,0
1,kerosene,150,96,1,66,0
1,kerosene,150,96,1.4,65,0
1,kerosene,150,95,2.2,60,0
1,kerosene,150,95,2,,0
1,kerosene,150,95,3.2,52,0
1,kerosene,150,95,2.8,51,0
1,kerosene,150,94,3.1,50,0
1,kerosene,150,102,3.7,48,0
1,kerosene,150,94,3.8,47,0
1,kerosene,150,93,3.7,46,0
1,kerosene,150,94,,45,0
1,kerosene,150,96,4.2,44,0
1,kerosene,150,105,4.3,42,0
1,kerosene,150,93,4.4,40,0
1,kerosene,150,103,4.2,38,0
1,kerosene,150,105,4.3,36,0
1,kerosene,150,93,4.8,35,0
,kerosene,150,92,4.5,34,0
1,kerosene,150,93,,33,0
1,kerosene,150,96,5.3,32,0
1,kerosene,150,89,5.6,30,0
1,kerosene,150,92,5,28,0
1,kerosene,150,93,5.6,27,0
1,kerosene,150,93,5.8,26,0
1,kerosene,150,92,4.8,25,0
1,,150,92,4.5,24,0
1,kerosene,150,91,4.3,23,0
1,kerosene,150,93,4,22,1
1,kerosene,150,90,3.7,21,1
1,kerosene,150,90,3.7,20,1
1,kerosene,150,89,3.4,19,1
1,kerosene,150,92,3.3,18,1
1,kerosene,150,86,4.5,17,1
1,kerosene,150,92,4.9,16,1
1,kerosene,150,90,6,15,1
1,kerosene,150,93,6.3,14,1
1,kerosene,150,89,4.4,13,1
1,kerosene,150,93,2.7,12,1
1,kerosene,150,90,2.3,11,1
1,kerosene,150,91,2.8,10,0
1,kerosene,150,91,2.3,9,0
1,kerosene,150,91,2.8,8,0
1,kerosene,150,89,3.1,7,0
,kerosene,,88,4.3,6,0
1,kerosene,150,85,4.8,5,0
1,kerosene,150,86,5.2,4,0
1,kerosene,150,85,3.7,3,0
1,kerosene,150,79,2.2,2,0
1,kerosene,150,74,0,1,0
1,kerosene,160,97,0,75,0
1,kerosene,160,97,0,72,0
1,kerosene,160,96,,70,0
1,kerosene,160,96,0,68,0
1,kerosene,160,96,0,67,0
1,kerosene,160,96,1,66,0
1,kerosene,160,105,1.5,65,0
1,kerosene,160,95,2.5,60,0
1,kerosene,160,94,1.9,55,0
1,kerosene,160,94,2.7,52,0
1,kerosene,160,101,2.7,51,0
1,kerosene,160,93,2.8,50,0
1,kerosene,160,102,2.7,48,0
1,kerosene,160,94,3.3,47,0
1,kerosene,160,94,3.6,46,0
1,kerosene,160,95,3.9,45,0
1,kerosene,160,97,3.4,44,0
1,kerosene,160,105,3.7,,0
1,kerosene,160,95,4,40,0
1,kerosene,,102,,38,0
1,kerosene,160,105,4.4,36,0
1,kerosene,160,95,4.4,35,0
1,kerosene,160,91,4.8,34,0
1,,160,93,5.3,,0
1,kerosene,160,93,5.8,32,0
1,kerosene,160,94,6,30,0
1,kerosene,160,92,6.3,28,0
1,kerosene,160,94,6.5,27,0
1,kerosene,160,92,5.2,26,0
1,kerosene,,93,4.9,25,0
1,kerosene,160,92,5.7,24,0
1,kerosene,160,92,4.2,23,0
1,kerosene,160,92,3.4,22,1
1,kerosene,160,90,3.2,21,1
1,kerosene,160,91,3.3,20,1
1,kerosene,160,91,3.9,19,1
1,kerosene,160,93,3.9,18,1
1,kerosene,160,87,4,17,1
1,kerosene,160,92,3.4,16,0
1,kerosene,160,90,4.4,15,0
1,kerosene,160,93,5.6,,0
1,kerosene,160,90,4,13,0
1,kerosene,160,93,2.3,12,0
1,kerosene,160,91,2.2,11,0
1,kerosene,160,91,2.2,10,0
1,kerosene,160,91,2.1,9,0
1,kerosene,160,91,2.7,8,0
1,kerosene,160,90,2.9,7,0
1,kerosene,160,,,6,0
1,kerosene,160,88,3.2,,0
1,kerosene,160,86,3.3,4,0
1,kerosene,160,84,3.1,,0
1,kerosene,160,78,1.4,2,0
1,kerosene,160,74,0,1,0
1,kerosene,170,102,0,75,0
,kerosene,170,97,0,72,0
1,kerosene,170,108,0,70,0
1,kerosene,170,96,0,68,0
1,kerosene,170,96,0,67,0
1,kerosene,170,96,0,66,0
1,kerosene,170,105,1.3,65,0
1,kerosene,,95,2.2,60,0
1,kerosene,170,94,1.7,55,0
1,kerosene,170,94,2.3,52,0
1,kerosene,,100,2.3,51,0
1,kerosene,170,94,2.7,50,0
1,kerosene,170,101,2.8,48,0
1,kerosene,170,95,3.2,47,0
1,kerosene,170,95,3.2,46,0
1,kerosene,170,96,3.4,45,0
1,kerosene,170,97,3.6,44,0
1,kerosene,170,106,3.4,42,0
1,kerosene,170,96,3.2,40,0
1,kerosene,170,101,3.4,38,0
1,kerosene,170,103,3.4,36,0
1,kerosene,170,95,3.7,35,0
1,,170,92,4,34,0
1,kerosene,170,93,4.2,33,0
1,kerosene,170,94,3.7,32,0
1,kerosene,170,94,,30,0
1,kerosene,170,93,4.2,28,0
1,kerosene,170,97,4.4,27,0
1,,170,96,4.6,26,0
1,kerosene,170,94,4.2,25,0
1,,170,94,4.3,24,0
1,kerosene,170,92,4.2,23,0
1,kerosene,170,92,3.8,22,0
,kerosene,170,91,3.7,21,0
1,kerosene,170,92,3.9,20,0
1,kerosene,170,92,3.6,19,0
1,kerosene,170,93,3.6,18,0
1,kerosene,170,88,4.2,17,1
1,kerosene,170,94,3.3,16,0
1,kerosene,170,88,3.1,15,0
1,kerosene,170,,3.3,14,0
1,kerosene,170,91,2.8,13,0
1,kerosene,170,,2.2,12,0
1,kerosene,170,92,1.3,11,0
,kerosene,170,91,2,10,0
1,kerosene,170,91,2.1,9,0
1,kerosene,170,91,2.2,8,0
1,kerosene,170,91,2,7,0
1,kerosene,170,86,3.1,6,0
1,kerosene,170,85,3.3,5,0
1,kerosene,170,84,3.6,4,0
1,kerosene,170,83,2,3,0
1,kerosene,170,78,1.4,2,0
1,kerosene,170,76,0,1,0
1,kerosene,180,104,0,75,0
1,kerosene,180,,0,72,0
1,kerosene,180,96,0,70,0
1,kerosene,180,97,0,68,0
1,kerosene,180,96,0,67,0
1,kerosene,180,104,0,66,0
1,kerosene,180,105,1.1,65,0
1,kerosene,180,,2.1,60,0
1,kerosene,180,95,1.5,55,0
1,kerosene,180,103,2.5,52,0
1,kerosene,180,102,2.5,51,0
1,kerosene,180,95,2.7,50,0
1,kerosene,180,95,2.7,48,0
1,kerosene,180,94,2.5,47,0
1,kerosene,180,94,,46,0
1,kerosene,180,92,3.1,45,0
1,kerosene,180,101,3.1,44,0
1,kerosene,180,101,3.2,42,0
1,kerosene,180,94,3.4,40,0
1,kerosene,180,97,2.9,38,0
1,kerosene,180,102,3.6,36,0
1,kerosene,180,93,3.4,35,0
1,kerosene,180,93,3.6,34,0
1,kerosene,180,93,4,33,0
,kerosene,180,93,3.9,32,0
1,kerosene,180,92,3.8,30,0
1,kerosene,180,94,,28,0
,kerosene,180,98,3.7,,0
1,kerosene,,95,3.8,26,0
1,kerosene,180,96,3.9,25,0
1,kerosene,180,93,3.6,24,0
1,kerosene,180,92,3.2,23,0
1,kerosene,180,91,3.2,22,0
1,kerosene,180,91,2.9,21,0
1,kerosene,180,91,3.2,20,0
1,kerosene,180,91,2.5,19,0
1,kerosene,180,92,4.4,18,0
1,kerosene,180,89,3.4,17,0
1,kerosene,180,102,3.2,16,0
1,kerosene,180,88,3.6,15,0
1,kerosene,180,92,3.3,14,0
1,kerosene,180,90,2.9,,0
1,kerosene,180,93,2.2,12,0
1,kerosene,180,92,1.7,11,0
1,kerosene,180,92,2.2,10,0
1,kerosene,180,92,2.2,9,0
1,kerosene,180,91,2.1,8,0
1,kerosene,,90,2.8,7,0
1,kerosene,180,88,3.3,6,0
1,kerosene,180,87,2.8,5,0
1,kerosene,180,85,1.6,4,0
1,kerosene,180,83,1.6,3,0
1,,180,80,1.4,2,0
1,kerosene,180,74,0,1,0
1,kerosene,190,104,0,75,0
1,kerosene,,105,0,72,0
1,kerosene,190,96,0,70,0
1,kerosene,190,96,0,68,0
1,kerosene,190,96,0,67,0
1,kerosene,190,96,0,66,0
1,kerosene,190,96,1,65,0
,,190,,2.1,60,0
1,kerosene,190,94,1.6,55,0
1,kerosene,190,94,2.5,52,0
1,kerosene,190,102,2.5,51,0
1,kerosene,190,102,2.6,50,0
,kerosene,190,93,2.3,48,0
1,kerosene,190,94,2.6,47,0
1,kerosene,190,102,2.6,46,0
1,kerosene,190,93,2.5,45,0
1,kerosene,190,97,2.8,44,0
1,kerosene,190,,3.2,42,0
1,kerosene,190,94,2.9,40,0
1,kerosene,190,96,2.9,38,0
1,kerosene,190,100,2.7,36,0
1,kerosene,190,93,2.7,35,0
1,kerosene,190,95,2.9,34,0
1,kerosene,190,95,2.2,33,0
1,kerosene,190,92,2.6,32,0
1,kerosene,190,94,2.2,30,0
1,kerosene,190,97,2.6,28,0
1,kerosene,190,100,3.2,27,0
1,kerosene,190,96,2.9,26,0
1,kerosene,190,102,2.9,25,0
,kerosene,190,,3.1,24,0
1,kerosene,190,93,3.2,23,0
,kerosene,190,90,2.9,22,0
1,kerosene,190,90,2.6,21,0
1,kerosene,190,91,2.5,20,0
1,kerosene,190,92,2,19,0
1,kerosene,190,92,2.3,18,0
1,kerosene,190,92,2.7,17,0
1,kerosene,190,96,2.6,16,0
1,kerosene,190,90,3.6,15,0
1,kerosene,190,94,2.9,14,0
1,kerosene,190,91,3.3,13,0
1,kerosene,190,93,2,12,0
1,kerosene,190,92,1.4,11,0
1,kerosene,190,91,1.6,10,0
1,kerosene,190,92,2,9,0
1,kerosene,190,91,1.9,8,0
1,kerosene,190,91,1.6,7,0
1,kerosene,190,87,2.5,6,0
1,kerosene,190,86,,5,0
1,kerosene,190,84,2,4,0
1,,190,80,1.5,3,0
1,kerosene,190,76,0.4,2,0
1,kerosene,190,72,0,1,0
2,kerosene,10,,0,75,0
2,kerosene,10,96,0,72,0
2,kerosene,10,96,2.6,70,1
2,kerosene,10,96,3.2,68,1
2,kerosene,10,109,4.5,67,1
2,kerosene,10,109,7.8,66,1
2,,10,103,9.7,65,1
2,kerosene,10,95,12,60,1
2,kerosene,10,102,13.3,55,1
2,kerosene,10,93,15.4,52,1
2,kerosene,10,93,15.1,51,1
2,kerosene,10,95,15.2,50,1
2,kerosene,10,110,15.4,48,1
2,kerosene,10,111,15.2,,1
2,kerosene,10,109,15.4,46,1
2,,10,105,15.2,45,1
2,kerosene,10,111,16,44,1
2,kerosene,10,110,15.7,42,1
2,kerosene,10,106,15.4,40,1
2,kerosene,10,111,15.5,38,1
2,kerosene,10,110,15.2,36,1
2,kerosene,10,103,14.9,35,1
2,kerosene,10,109,14.9,34,1
2,kerosene,10,108,14.9,33,1
2,kerosene,10,110,15.1,32,1
2,kerosene,10,109,17,30,1
2,kerosene,10,108,15.5,28,1
2,kerosene,10,108,15.4,27,1
2,kerosene,10,107,15.5,26,1
2,kerosene,10,109,16.6,,1
2,kerosene,10,108,15.2,24,1
2,kerosene,10,108,15.4,23,1
2,kerosene,10,108,15.4,22,1
2,kerosene,10,109,15.2,21,1
2,kerosene,10,108,15.7,20,1
2,kerosene,10,108,15.2,19,1
2,kerosene,10,,15.1,18,1
2,,10,105,14.5,17,1
2,kerosene,10,105,13.8,16,1
2,kerosene,10,106,14.4,15,1
2,kerosene,10,106,12.3,14,1
2,kerosene,10,93,11.9,13,1
2,kerosene,10,90,11.9,12,1
2,kerosene,10,92,12.5,11,1
2,kerosene,10,105,13.8,10,1
2,kerosene,10,91,12.9,9,1
,kerosene,10,105,12.9,8,1
2,kerosene,10,105,12.3,,1
2,kerosene,10,90,11.8,6,1
2,kerosene,10,90,11,5,1
2,kerosene,10,88,8.8,4,1
2,kerosene,10,85,6,3,1
2,kerosene,10,83,3.1,2,0
2,kerosene,10,75,0.8,1,0
2,kerosene,20,96,0,75,0
2,kerosene,20,96,0,72,0
2,kerosene,20,103,1,70,1
2,kerosene,20,107,1.1,68,1
2,kerosene,20,96,4,67,1
2,kerosene,20,105,6.5,66,1
2,kerosene,20,104,7.5,65,1
2,kerosene,20,95,9,60,1
2,kerosene,20,103,12,,1
2,kerosene,20,110,15,52,1
2,kerosene,20,112,14.6,51,1
2,kerosene,20,113,15.2,50,1
2,kerosene,20,111,14.9,48,1
2,kerosene,20,110,15.5,47,1
2,kerosene,20,95,16,46,1
2,kerosene,20,95,16.3,45,1
2,,20,92,16,44,1
2,kerosene,20,92,16,,1
2,kerosene,20,104,15.5,40,1
2,kerosene,20,90,15.2,38,1
2,kerosene,,90,15.2,36,1
2,kerosene,20,91,15,35,1
2,,20,108,15.2,34,1
2,kerosene,20,108,14.8,33,1
2,kerosene,20,90,14.1,32,1
2,kerosene,20,105,13.5,30,1
2,kerosene,20,92,13.3,28,1
2,kerosene,20,88,13.3,27,1
2,kerosene,20,106,12.8,26,1
2,kerosene,20,106,13.8,25,1
2,,20,106,13.3,24,1
2,kerosene,20,92,13.8,23,1
2,kerosene,20,91,13.6,22,1
2,kerosene,20,92,13.2,21,1
2,kerosene,20,106,13.2,20,1
2,kerosene,20,92,13.5,19,1
2,kerosene,20,90,13.2,18,1
2,kerosene,20,89,12.8,17,1
2,kerosene,20,92,12.3,16,1
2,kerosene,20,105,12.3,15,1
2,kerosene,20,93,11.5,14,1
2,kerosene,20,91,11.2,13,1
2,kerosene,20,91,11.9,12,1
2,kerosene,20,91,11.5,11,1
2,kerosene,20,105,12.3,10,1
2,kerosene,20,92,12,9,1
2,kerosene,20,91,12.2,8,1
2,kerosene,20,90,11.5,7,1
2,kerosene,20,90,11,6,1
2,kerosene,20,100,9.6,5,1
,kerosene,20,87,7.8,4,1
2,kerosene,20,80,5,3,1
2,kerosene,20,78,3.7,2,1
2,kerosene,20,76,1,,0
2,kerosene,30,106,0,,0
2,kerosene,30,96,0,72,0
2,kerosene,,101,0.4,70,1
2,kerosene,30,104,0.4,68,1
2,kerosene,30,96,2.2,67,1
2,kerosene,30,101,5,66,1
2,kerosene,30,103,7,,1
,kerosene,30,95,6.5,60,1
2,kerosene,,103,14.4,55,1
2,kerosene,30,107,13.3,52,1
2,kerosene,30,107,13.8,51,1
2,kerosene,30,106,14.8,50,1
2,kerosene,30,109,15.4,48,1
2,kerosene,30,111,15.5,47,1
2,kerosene,30,112,16,46,1
2,kerosene,30,110,16,45,1
2,kerosene,30,111,16.3,44,1
2,kerosene,30,110,16.1,42,1
2,kerosene,30,110,15.2,40,1
2,kerosene,30,110,15.2,38,1
2,kerosene,,110,14.8,36,1
2,kerosene,30,108,14.4,35,1
2,kerosene,30,108,14.2,34,1
2,kerosene,30,92,13.2,33,1
2,kerosene,,89,14.2,32,1
2,kerosene,30,89,13.5,30,1
2,kerosene,30,89,12.3,28,1
2,kerosene,,90,12,27,1
2,kerosene,30,92,12.5,26,1
2,kerosene,30,108,11.5,,1
2,kerosene,30,107,12.3,24,1
2,kerosene,30,106,11.5,23,1
2,kerosene,30,88,11.9,22,1
2,kerosene,30,87,12,21,1
2,kerosene,30,106,11.5,20,1
2,kerosene,30,87,12.3,19,1
2,kerosene,30,86,11.6,18,1
2,kerosene,30,85,11,17,1
2,kerosene,30,89,10.9,16,1
2,kerosene,30,90,10.3,,1
2,kerosene,30,89,10.7,14,1
2,kerosene,30,86,10,13,1
2,kerosene,30,85,10.7,12,1
2,kerosene,30,92,10.9,11,1
2,kerosene,30,90,12,10,1
2,kerosene,30,97,11.8,9,1
2,kerosene,30,92,11.3,8,1
2,kerosene,30,89,11.3,7,1
2,kerosene,30,87,11,6,1
2,,30,88,10.2,5,1
2,kerosene,30,87,9.2,4,1
2,kerosene,30,86,7.4,3,1
2,kerosene,30,78,4.5,2,0
2,kerosene,30,75,0,1,0
2,kerosene,40,104,0,75,0
2,kerosene,40,96,,72,0
2,kerosene,40,96,0,70,1
2,kerosene,40,96,0,68,1
2,kerosene,40,96,1.3,67,1
2,kerosene,40,101,3.2,66,1
2,kerosene,40,102,4.5,65,1
2,kerosene,40,106,12.3,60,1
2,kerosene,40,107,9.2,55,1
2,kerosene,40,108,13.9,52,1
2,kerosene,40,94,,51,1
2,kerosene,40,93,13.5,50,1
2,kerosene,40,93,14.5,48,1
,kerosene,40,107,14.4,47,1
2,kerosene,40,107,14.5,46,1
2,kerosene,40,107,14.9,45,1
2,kerosene,40,107,15.2,44,1
2,kerosene,40,107,15.2,42,1
2,kerosene,40,108,14.8,40,1
2,kerosene,40,110,14.4,38,1
2,kerosene,40,110,14.4,36,1
2,kerosene,40,109,14.9,35,1
2,kerosene,40,107,14.4,34,1
2,kerosene,40,108,14.4,33,1
2,kerosene,40,106,14.5,32,1
2,kerosene,40,91,14.9,30,1
2,kerosene,40,92,14.1,28,1
2,kerosene,40,93,14.4,27,1
2,kerosene,40,106,13.5,26,1
2,kerosene,40,92,13.5,25,1
2,kerosene,40,90,12.5,24,1
2,kerosene,40,90,12.3,23,1
,,40,87,13.2,22,1
2,kerosene,40,89,13.1,21,1
2,kerosene,40,90,,20,1
2,kerosene,40,88,12,19,1
2,kerosene,40,86,11.5,18,1
2,kerosene,40,85,11.3,17,1
2,kerosene,40,92,11.5,16,1
2,kerosene,40,91,10.4,15,1
2,kerosene,40,89,10.9,14,1
2,kerosene,40,87,10,13,1
2,kerosene,40,90,,12,1
2,kerosene,40,91,10.3,11,1
2,kerosene,40,90,10,10,1
2,kerosene,40,91,11.3,9,1
2,kerosene,40,91,11.5,8,1
2,kerosene,40,90,11,7,1
,kerosene,40,87,11.2,6,1
2,kerosene,40,86,10,,1
2,kerosene,40,85,9.2,4,1
2,kerosene,40,86,7.4,3,1
2,kerosene,40,80,4.5,2,0
2,kerosene,40,75,0,1,0
,kerosene,50,95,0,75,0
2,kerosene,50,96,0,72,0
2,kerosene,50,96,0,70,0
2,kerosene,50,101,0,68,0
2,kerosene,50,101,0,67,0
2,kerosene,50,100,2.8,66,0
2,kerosene,50,104,4,65,1
2,kerosene,50,106,11.2,60,1
2,kerosene,50,,6.4,55,1
2,kerosene,50,108,13.2,52,1
2,kerosene,50,108,12.5,51,1
,kerosene,50,108,13.2,50,1
,kerosene,,108,13.4,48,1
2,kerosene,50,107,13.5,47,1
2,kerosene,50,106,13.3,46,1
2,kerosene,50,107,14.4,45,1
2,kerosene,50,92,14.9,44,1
2,kerosene,50,92,14.9,42,1
2,kerosene,50,92,13.6,40,1
2,kerosene,50,95,14.3,38,1
2,kerosene,50,108,14.5,36,1
2,kerosene,50,107,14.2,35,1
2,kerosene,50,107,14.1,34,1
2,kerosene,50,107,14.4,33,1
2,kerosene,50,106,14.1,32,1
2,kerosene,,106,14.2,30,1
2,kerosene,50,108,13.5,28,1
2,kerosene,50,108,13.5,27,1
2,kerosene,50,107,13.3,26,1
2,kerosene,50,106,12.5,25,1
2,kerosene,50,105,12.9,24,1
2,kerosene,50,92,12.3,23,1
2,kerosene,50,106,12.5,22,1
2,kerosene,50,105,12.5,21,1
2,kerosene,50,105,11.5,20,1
2,kerosene,50,106,12.5,19,1
2,kerosene,50,104,12,18,1
2,kerosene,50,,10.6,17,1
2,kerosene,50,93,10.4,16,1
2,kerosene,50,92,10.3,15,1
2,kerosene,50,90,11,14,1
2,kerosene,50,89,10,13,1
,kerosene,50,92,9.9,12,1
2,kerosene,50,89,10.3,11,1
2,kerosene,50,90,10.3,10,1
2,kerosene,50,90,10.2,9,1
2,kerosene,50,91,11.2,8,1
2,kerosene,50,90,11.3,7,1
2,kerosene,50,90,10.5,6,1
2,kerosene,50,90,9.3,5,1
2,kerosene,50,86,8.3,4,1
2,kerosene,50,84,5.8,,1
2,kerosene,50,82,3.2,,0
2,kerosene,50,75,0,1,0
2,kerosene,60,102,0,75,0
2,kerosene,60,102,0,72,0
2,kerosene,60,102,,70,0
2,kerosene,60,106,0,68,0
2,,60,97,2.8,67,0
2,kerosene,60,102,3.7,66,0
2,kerosene,60,103,4.4,65,1
2,kerosene,60,95,9.5,60,1
2,kerosene,60,107,11,55,1
2,kerosene,60,106,11,52,1
2,kerosene,60,105,11.6,51,1
2,kerosene,60,105,12.5,50,1
,kerosene,60,108,12.6,48,1
2,kerosene,60,110,13.8,47,1
2,kerosene,60,109,13.8,,1
2,kerosene,60,108,14.2,45,1
2,kerosene,60,108,14.2,44,1
2,kerosene,60,107,14.8,42,1
2,kerosene,60,107,13.8,40,1
2,kerosene,60,108,14.6,38,1
2,kerosene,60,107,14.4,36,1
2,kerosene,60,,14.5,35,1
2,kerosene,60,108,14.1,34,1
2,kerosene,60,107,14.2,33,1
2,kerosene,60,107,14.2,32,1
2,kerosene,60,106,14,30,1
2,kerosene,60,107,13.6,28,1
2,kerosene,60,108,13.5,27,1
2,kerosene,60,106,12.6,26,1
,kerosene,60,106,,25,1
2,kerosene,60,106,12.5,24,1
2,kerosene,60,105,12.2,23,1
2,kerosene,60,107,12.3,22,1
2,kerosene,60,105,12.3,21,1
2,kerosene,60,104,12,20,1
2,kerosene,60,90,12.2,19,1
2,kerosene,60,90,11.9,,1
2,kerosene,60,89,11.5,17,1
2,kerosene,60,92,10.9,16,1
2,kerosene,60,89,11.2,15,1
2,kerosene,60,88,11,14,1
2,kerosene,60,86,,13,1
2,kerosene,60,90,9.6,12,1
2,kerosene,60,90,9.3,11,1
2,kerosene,60,88,9.9,10,1
2,kerosene,60,90,10.7,9,1
2,kerosene,60,91,11,8,1
2,kerosene,60,90,10.6,7,1
2,kerosene,60,87,10.2,6,1
2,kerosene,,88,9.7,5,1
2,kerosene,60,87,8.6,,1
2,kerosene,,85,5.8,3,1
2,kerosene,60,83,3.4,2,0
2,kerosene,60,,0,1,0
2,kerosene,70,96,0,75,0
2,kerosene,70,103,0,72,0
2,kerosene,70,105,0,70,0
2,kerosene,70,104,0,68,0
2,kerosene,70,103,1.9,67,0
2,kerosene,70,102,2.8,66,0
2,kerosene,70,,3.2,65,0
2,kerosene,70,106,7.2,60,0
2,kerosene,70,106,7.5,55,0
2,kerosene,70,108,9.7,52,0
2,kerosene,70,103,9.5,51,0
2,kerosene,70,103,10.6,50,1
2,kerosene,70,105,11,48,1
2,kerosene,,105,12.2,47,1
2,kerosene,70,106,12,46,1
2,kerosene,70,106,12.5,45,1
2,kerosene,70,106,12.5,,1
2,kerosene,70,108,12.9,42,1
2,kerosene,70,107,13.2,40,1
2,kerosene,70,108,13.5,38,1
2,kerosene,70,106,13.5,36,1
2,kerosene,70,107,13.6,35,1
2,kerosene,70,106,13,34,1
2,kerosene,70,91,12.9,33,1
2,kerosene,70,106,12.6,32,1
2,kerosene,70,90,13,30,1
2,kerosene,70,92,13.3,28,1
,kerosene,70,95,12.9,27,1
2,kerosene,70,106,12,26,1
2,kerosene,,106,11.6,25,1
2,kerosene,70,105,11.6,24,1
2,kerosene,70,95,11.2,23,1
2,kerosene,70,107,10.7,22,1
2,kerosene,70,104,10.9,21,1
2,kerosene,70,104,11,20,1
2,kerosene,70,92,11.2,19,1
2,kerosene,70,91,11,18,1
2,kerosene,70,88,10.7,17,1
2,kerosene,,92,10.6,16,1
2,kerosene,70,90,10.7,15,1
2,kerosene,70,87,10.6,14,1
2,,70,86,9.3,13,1
2,kerosene,70,89,8.8,12,1
2,kerosene,70,88,8.6,11,1
