Customer ID,Gender,Age,Married,Number of Dependents,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status
5394-SVGJV,Male,27,No,0,0,37,None,Yes,30.72,Yes,Yes,Fiber Optic,42,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,98.8,3475.55,0,0,1136.64,"4,612.19",Churned
5396-IZEPB,Male,37,No,0,0,9,Offer E,Yes,24.89,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.7,180.7,0,0,224.01,"4,04.71",Stayed
5397-NSKQG,Male,39,Yes,2,2,67,Offer A,No,,,Yes,DSL,17,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,50.9,3281.65,0,0,0,"3,281.65",Stayed
5397-TUPSH,Male,76,Yes,0,6,65,None,Yes,28.68,No,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,70.95,4555.2,7.43,0,1864.2,"6,411.97",Stayed
5399-ZIMKF,Male,58,No,0,0,5,None,Yes,32.81,No,Yes,Fiber Optic,16,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.65,383.65,0,0,164.05,"5,47.7",Stayed
5402-HTOTQ,Male,43,No,0,0,16,None,Yes,5.79,Yes,Yes,DSL,4,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,55.3,875.35,0,0,92.64,"9,67.99",Stayed
5405-ZMYXQ,Female,21,No,0,0,8,Offer E,Yes,1.28,Yes,Yes,Fiber Optic,42,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.6,548.9,0,0,10.24,"5,59.14",Stayed
5406-KGRMX,Female,30,No,0,0,71,None,Yes,2.66,Yes,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,24.55,1719.15,0,0,188.86,"1,908.01",Stayed
5419-JKZNQ,Male,65,Yes,0,1,30,None,Yes,2.86,Yes,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,77.9,2351.45,0,0,85.8,"2,437.25",Stayed
5419-JPRRN,Male,32,No,0,0,1,None,Yes,10.38,Yes,Yes,Fiber Optic,7,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.45,101.45,0,0,10.38,"1,11.83",Churned
5419-KLXBN,Female,36,Yes,0,1,25,None,Yes,24.64,No,Yes,Fiber Optic,5,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.15,2257.75,0,0,616,"2,873.75",Churned
5423-BHIXO,Female,42,No,0,0,32,None,Yes,32.02,Yes,Yes,DSL,3,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.2,1739.6,0,0,1024.64,"2,764.24",Stayed
5424-RLQLC,Male,36,No,0,0,10,Offer D,Yes,1.48,No,Yes,DSL,25,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,59.65,638.95,0,90,14.8,"7,43.75",Stayed
5429-LWCMV,Female,52,No,0,0,12,Offer D,Yes,34.73,Yes,Yes,Fiber Optic,6,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,89.15,1057.55,0,70,416.76,"1,544.31",Stayed
5438-QMDDL,Female,20,Yes,0,3,19,None,Yes,8.3,No,Yes,DSL,48,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,59.8,1130.85,0,0,157.7,"1,288.55",Stayed
5440-FLBQG,Male,69,Yes,0,1,69,Offer A,Yes,48.88,Yes,Yes,Fiber Optic,4,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,108.4,7318.2,0,0,3372.72,"1,0690.92",Churned
5442-BXVND,Female,49,Yes,2,2,33,None,Yes,9.97,Yes,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,24.25,838.5,0,0,329.01,"1,167.51",Stayed
5442-UTCVD,Male,53,No,0,0,3,None,Yes,43.72,Yes,Yes,Fiber Optic,21,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,91.85,257.05,0,0,131.16,"3,88.21",Churned
5443-SCMKX,Female,49,Yes,0,1,58,None,Yes,21.38,Yes,Yes,Fiber Optic,26,No,Yes,Yes,No,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,94.3,5610.15,5.55,150,1240.04,"6,994.64",Stayed
5445-PZWGX,Male,63,No,0,0,62,Offer B,Yes,8.08,Yes,Yes,Fiber Optic,21,Yes,Yes,No,Yes,No,Yes,Yes,No,One Year,No,Bank Withdrawal,102,6529.25,0,110,500.96,"7,140.21",Churned
5445-UTODQ,Female,35,Yes,0,1,7,None,Yes,11.58,No,Yes,Fiber Optic,27,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.1,576.65,0,0,81.06,"6,57.71",Churned
5446-DKWYW,Female,74,Yes,1,9,61,Offer B,Yes,39.31,Yes,Yes,DSL,10,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,65.2,3965.05,0,0,2397.91,"6,362.96",Stayed
5448-VWNAM,Female,49,No,3,0,19,Offer D,Yes,8.02,Yes,Yes,DSL,57,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,75.9,1375.6,0,0,152.38,"1,527.98",Stayed
5449-FIBXJ,Male,34,Yes,0,1,19,Offer D,Yes,28.04,Yes,Yes,Fiber Optic,22,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,103.3,2012.7,0,0,532.76,"2,545.46",Churned
5451-MHQOF,Male,64,Yes,0,7,56,None,Yes,32.93,Yes,No,,,,,,,,,,,One Year,Yes,Mailed Check,24.45,1431.65,0,0,1844.08,"3,275.73",Stayed
5451-YHYPW,Female,75,Yes,0,2,72,Offer A,Yes,44.89,Yes,Yes,Fiber Optic,24,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Credit Card,115.75,8443.7,0,120,3232.08,"1,1795.78",Stayed
5453-AXEPF,Male,31,Yes,0,7,17,Offer D,Yes,46.71,Yes,Yes,Fiber Optic,8,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.5,1336.9,0,0,794.07,"2,130.97",Stayed
5453-YBTWV,Male,52,Yes,2,10,70,None,Yes,49.67,No,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,101.1,6994.8,0,0,3476.9,"1,0471.7",Stayed
5457-COLHT,Male,48,Yes,3,5,69,None,Yes,40.36,No,Yes,Cable,53,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,80.65,5542.55,0,0,2784.84,"8,327.39",Stayed
5458-CQJTA,Male,56,Yes,0,1,65,Offer B,Yes,40.47,No,Yes,DSL,30,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,74.8,4820.15,0,0,2630.55,"7,450.7",Churned
5461-QKNTN,Male,71,Yes,0,1,43,None,Yes,4.59,Yes,Yes,Fiber Optic,5,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,94.3,3953.15,0,0,197.37,"4,150.52",Stayed
5465-BUBFA,Female,34,Yes,1,1,41,Offer B,Yes,21.28,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,19.3,772.4,0,0,872.48,"1,644.88",Stayed
5468-BPMMO,Male,59,Yes,0,3,46,None,Yes,16.07,No,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.6,851.2,0,0,739.22,"1,590.42",Stayed
5469-NUJUR,Male,58,No,0,0,19,None,Yes,19.1,No,No,,,,,,,,,,,Two Year,Yes,Credit Card,19.95,373.5,0,0,362.9,"7,36.4",Stayed
5472-CVMDX,Female,21,No,0,0,68,None,No,,,Yes,DSL,58,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,38.9,2719.2,0,0,0,"2,719.2",Stayed
5473-KHBPS,Female,53,Yes,3,8,52,Offer B,Yes,8.16,Yes,Yes,Fiber Optic,20,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,95.7,4976.15,0,0,424.32,"5,400.47",Stayed
5480-HPRRX,Female,80,No,0,0,3,None,No,,,Yes,DSL,30,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.3,77.75,0,0,0,"7,7.75",Churned
5481-NTDOH,Female,67,Yes,0,8,67,None,Yes,38.47,Yes,Yes,Fiber Optic,20,Yes,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Credit Card,107.05,7142.5,0,0,2577.49,"9,719.99",Stayed
5482-NUPNA,Female,28,No,0,0,4,None,Yes,18.03,No,Yes,Cable,59,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,60.4,272.15,0,0,72.12,"3,44.27",Churned
5482-PLVPE,Female,79,No,0,0,2,None,No,,,Yes,DSL,11,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,24.35,41.85,0,0,0,"4,1.85",Churned
5482-VXSXJ,Male,50,No,0,0,22,None,Yes,46.5,No,Yes,Fiber Optic,17,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,93.2,2157.3,0,0,1023,"3,180.3",Stayed
5485-ITNPC,Male,42,Yes,0,2,66,None,Yes,7.61,No,Yes,DSL,10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,85.9,5595.3,0,0,502.26,"6,097.56",Stayed
5485-WUYWF,Male,73,No,0,0,2,None,Yes,5.57,No,Yes,Cable,24,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,66.4,94.55,0,0,11.14,"1,05.69",Churned
5494-HECPR,Female,34,No,0,0,1,Offer E,Yes,32.92,No,Yes,Fiber Optic,3,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.25,80.25,0,0,32.92,"1,13.17",Churned
5495-GPSRW,Male,62,No,0,0,20,None,Yes,27.11,No,No,,,,,,,,,,,Two Year,Yes,Credit Card,19.7,419.4,0,0,542.2,"9,61.6",Stayed
5498-IBWPI,Female,34,Yes,2,1,66,Offer A,Yes,48.11,No,Yes,Cable,27,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,49.4,3251.85,0,0,3175.26,"6,427.11",Stayed
5498-TXHLF,Female,39,Yes,0,1,34,None,Yes,40.78,Yes,Yes,Fiber Optic,4,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,87.45,2874.15,0,0,1386.52,"4,260.67",Churned
5499-ECUTN,Female,49,Yes,0,1,47,None,Yes,6.56,No,Yes,DSL,11,Yes,No,Yes,No,Yes,No,No,No,One Year,Yes,Credit Card,66.05,3021.45,0,40,308.32,"3,369.77",Stayed
5502-RLUYV,Female,42,Yes,0,1,69,None,Yes,37.2,Yes,Yes,Fiber Optic,27,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.95,7446.9,0,0,2566.8,"1,0013.7",Churned
5504-WSIUR,Female,38,No,0,0,70,None,Yes,13.4,Yes,Yes,Fiber Optic,3,No,Yes,Yes,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,90.25,6385.95,0,100,938,"7,423.95",Stayed
5505-OVWQW,Female,35,No,0,0,17,None,Yes,4.38,No,No,,,,,,,,,,,One Year,No,Mailed Check,20.15,353.65,0,0,74.46,"4,28.11",Stayed
5510-BOIUJ,Male,35,No,7,0,1,None,Yes,12.81,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.25,19.25,0,0,12.81,"3,2.06",Churned
5512-IDZEI,Male,56,Yes,0,1,46,None,Yes,18.45,Yes,No,,,,,,,,,,,One Year,No,Bank Withdrawal,24.9,1174.8,0,0,848.7,"2,023.5",Stayed
5514-YQENT,Male,29,No,3,0,41,None,Yes,30.58,No,Yes,Fiber Optic,59,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,111.15,4507.15,0,0,1253.78,"5,760.93",Stayed
5515-AKOAJ,Female,38,No,0,0,54,None,Yes,41.83,Yes,Yes,Fiber Optic,9,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.1,5440.9,0,0,2258.82,"7,699.72",Churned
5515-RUGKN,Male,63,No,0,0,8,None,Yes,30.53,No,Yes,DSL,26,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,54.75,438.05,0,0,244.24,"6,82.29",Stayed
5519-NPHVG,Female,53,No,0,0,12,None,Yes,12.75,Yes,Yes,Fiber Optic,24,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.2,1046.1,7.39,120,153,"1,311.71",Churned
5519-YLDGW,Female,57,Yes,0,1,21,Offer D,Yes,1.21,Yes,Yes,Fiber Optic,16,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.9,2254.2,0,0,25.41,"2,279.61",Churned
5520-FVEWJ,Female,28,Yes,0,1,12,None,Yes,40.63,Yes,Yes,Fiber Optic,59,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.5,916.9,0,0,487.56,"1,404.46",Churned
5522-JBWMO,Male,62,No,2,0,1,None,Yes,15.66,No,Yes,DSL,29,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44,44,0,0,15.66,"5,9.66",Stayed
5522-NYKPB,Male,26,Yes,3,0,25,Offer C,Yes,11.79,No,Yes,Fiber Optic,59,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,85.9,2199.05,0,0,294.75,"2,493.8",Stayed
5524-KHNJP,Male,35,Yes,0,7,33,Offer C,Yes,48.85,No,Yes,Cable,30,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,74.75,2453.3,0,0,1612.05,"4,065.35",Stayed
5527-ACHSO,Female,38,No,0,0,11,None,Yes,47.61,No,Yes,DSL,12,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,70.5,829.3,0,0,523.71,"1,353.01",Stayed
5529-GIBVH,Female,57,No,0,0,47,None,Yes,3.49,No,No,,,,,,,,,,,Two Year,No,Credit Card,20.15,1046.2,0,0,164.03,"1,210.23",Stayed
5533-NHFRF,Male,75,No,0,0,7,None,No,,,Yes,DSL,26,No,Yes,No,Yes,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,44.4,265.8,0,0,0,"2,65.8",Stayed
5533-RJFTJ,Male,22,No,0,0,49,Offer B,No,,,Yes,Cable,58,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.2,1453.1,0,0,0,"1,453.1",Stayed
5536-RTPWK,Male,54,Yes,0,1,49,Offer B,Yes,20.48,Yes,Yes,Fiber Optic,22,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.05,4853.75,14.24,0,1003.52,"5,843.03",Churned
5536-SLHPM,Female,38,Yes,0,5,55,None,Yes,19.41,Yes,Yes,Fiber Optic,4,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.75,4458.15,0,0,1067.55,"5,525.7",Churned
5539-HIVAK,Female,79,Yes,0,8,28,None,Yes,25.57,Yes,No,,,,,,,,,,,Month-to-Month,No,Mailed Check,25.7,734.6,0,0,715.96,"1,450.56",Stayed
5542-DHSXL,Female,36,Yes,0,2,4,None,Yes,6.77,No,Yes,Cable,3,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,54.7,235.05,0,0,27.08,"2,62.13",Stayed
5542-NKVRU,Female,24,No,0,0,42,Offer B,Yes,18.31,No,No,,,,,,,,,,,Two Year,Yes,Bank Withdrawal,20.75,844.45,0,0,769.02,"1,613.47",Stayed
5542-TBBWB,Male,46,No,0,0,1,None,Yes,9.36,No,Yes,Fiber Optic,14,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.9,69.9,0,10,9.36,"8,9.26",Stayed
5543-QDCRY,Male,38,No,0,0,4,None,Yes,20.76,No,Yes,DSL,30,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,56.4,234.85,0,0,83.04,"3,17.89",Stayed
5546-BYZSM,Female,52,No,0,0,41,Offer B,Yes,15.48,No,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,20.45,775.6,0,0,634.68,"1,410.28",Stayed
5546-QUERU,Male,42,No,0,0,13,None,Yes,16.35,No,No,,,,,,,,,,,One Year,Yes,Credit Card,19.95,257,0,0,212.55,"4,69.55",Stayed
5549-ZGHFB,Male,33,Yes,1,3,50,None,Yes,22.3,Yes,No,,,,,,,,,,,Two Year,No,Credit Card,24.95,1261.45,0,0,1115,"2,376.45",Stayed
5550-VFRLC,Female,70,No,0,0,1,None,Yes,43.45,No,Yes,Fiber Optic,30,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.85,69.85,0,40,43.45,"1,53.3",Churned
5553-AOINX,Female,67,Yes,1,6,66,None,Yes,39.38,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.9,6891.45,0,0,2599.08,"9,490.53",Stayed
5555-RNPGT,Male,61,No,3,0,10,Offer D,Yes,34.47,Yes,No,,,,,,,,,,,Month-to-Month,No,Credit Card,24.8,223.9,0,0,344.7,"5,68.6",Stayed
5561-NWEVX,Female,78,Yes,0,1,2,Offer E,Yes,17.73,Yes,Yes,Fiber Optic,18,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.2,172.85,0,0,35.46,"2,08.31",Churned
5562-BETPV,Male,21,Yes,0,1,1,Offer E,Yes,23.41,No,No,,,,,,,,,,,One Year,No,Mailed Check,19.65,19.65,0,0,23.41,"4,3.06",Stayed
5562-YJQGT,Female,57,No,0,0,2,None,Yes,2.46,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.35,35.1,0,0,4.92,"4,0.02",Stayed
5565-FILXA,Female,76,No,0,0,16,None,Yes,38.75,Yes,Yes,Fiber Optic,16,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.15,1529.2,0,0,620,"2,149.2",Churned
5566-SOEZD,Male,47,Yes,3,1,27,None,Yes,15.71,No,Yes,Fiber Optic,53,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,80.65,2209.75,0,0,424.17,"2,633.92",Stayed
5567-GZKQY,Male,58,No,0,0,58,Offer B,Yes,29.25,No,No,,,,,,,,,,,Two Year,No,Credit Card,20.3,1131.5,0,0,1696.5,"2,828",Stayed
5567-WSELE,Male,70,Yes,0,1,3,Offer E,Yes,32.31,Yes,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.6,279.55,0,0,96.93,"3,76.48",Churned
5568-DMXZS,Female,36,No,0,0,8,Offer E,Yes,37.37,No,Yes,Cable,16,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,65.45,554.45,0,0,298.96,"8,53.41",Stayed
5569-IDSEY,Male,52,Yes,0,8,71,Offer A,Yes,29.11,Yes,Yes,Fiber Optic,28,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.7,7472.15,0,0,2066.81,"9,538.96",Stayed
5569-KGJHX,Female,63,Yes,0,1,9,Offer E,Yes,14.21,Yes,Yes,Fiber Optic,5,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,85.35,754.65,0,50,127.89,"9,32.54",Churned
5572-ZDXHY,Female,25,No,0,0,22,None,Yes,29.07,No,Yes,Fiber Optic,52,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,84.3,1855.65,0,0,639.54,"2,495.19",Churned
5574-NXZIU,Male,36,No,0,0,63,None,Yes,13.14,No,Yes,Fiber Optic,17,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,-10,7049.75,0,0,827.82,"7,877.57",Stayed
5575-TPIZQ,Male,21,No,0,0,46,Offer B,Yes,37.75,Yes,Yes,Fiber Optic,73,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,89.15,4245.55,0,0,1736.5,"5,982.05",Stayed
5577-OTWWW,Female,54,No,0,0,15,Offer D,Yes,39.84,No,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.75,297.3,0,0,597.6,"8,94.9",Churned
5578-NKCXI,Female,20,Yes,2,9,58,None,Yes,39.05,No,Yes,Fiber Optic,76,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,99.25,5846.65,0,0,2264.9,"8,111.55",Stayed
5583-EJXRD,Male,19,Yes,2,1,44,None,No,,,Yes,Cable,59,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,54.05,2375.2,47.45,0,0,"2,327.75",Stayed
5583-SXDAG,Male,41,Yes,0,1,1,Offer E,Yes,19.15,No,Yes,Fiber Optic,18,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,70,70,0,10,19.15,"9,9.15",Churned
5590-BYNII,Male,51,No,0,0,22,None,Yes,35.93,Yes,Yes,Fiber Optic,17,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.75,2095,0,0,790.46,"2,885.46",Churned
5590-YRFJT,Female,44,Yes,0,1,20,None,No,,,Yes,DSL,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.45,482.8,0,0,0,"4,82.8",Churned
5590-ZSKRV,Female,62,Yes,1,1,8,Offer E,Yes,38.78,No,Yes,DSL,18,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,54.65,482.25,0,0,310.24,"7,92.49",Stayed
5597-GLBUC,Female,48,No,0,0,1,Offer E,Yes,22.97,No,Yes,Fiber Optic,23,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.45,85.45,0,0,22.97,"1,08.42",Churned
5600-KTXFM,Male,48,Yes,2,6,2,Offer E,Yes,29.1,No,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,69.95,143.9,0,0,58.2,"2,02.1",Stayed
5600-PDUJF,Male,60,No,0,0,6,None,Yes,26.76,No,Yes,DSL,22,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.5,312.7,0,0,160.56,"4,73.26",Stayed
5602-BVFMK,Female,58,No,0,0,12,None,Yes,41.78,No,No,,,,,,,,,,,One Year,No,Credit Card,19.3,228.75,0,0,501.36,"7,30.11",Stayed
5605-XNWEN,Male,77,Yes,0,0,72,None,Yes,28.99,Yes,No,,,,,,,,,,,Two Year,Yes,Bank Withdrawal,25,1802.55,28.93,0,2087.28,"3,860.9",Stayed
5606-AMZBO,Female,23,Yes,0,4,10,None,Yes,38.03,Yes,Yes,Fiber Optic,42,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,78.15,765.15,0,0,380.3,"1,145.45",Stayed
5609-IMCGG,Female,44,No,0,0,15,Offer D,Yes,6.22,Yes,Yes,Fiber Optic,4,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,84.35,1302.65,0,0,93.3,"1,395.95",Stayed
5619-XZZKR,Male,47,No,0,0,4,None,Yes,6.86,No,No,,,,,,,,,,,One Year,No,Credit Card,19.95,68.2,0,0,27.44,"9,5.64",Stayed
5622-UEJFI,Female,53,Yes,1,9,35,None,Yes,32.75,Yes,No,,,,,,,,,,,Two Year,Yes,Credit Card,25.4,949.8,0,0,1146.25,"2,096.05",Stayed
5624-BQSSA,Female,19,No,0,0,1,None,Yes,40.48,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.95,20.95,0,0,40.48,"6,1.43",Churned
5626-MGTUK,Female,50,No,0,0,20,None,Yes,24.73,Yes,Yes,Fiber Optic,25,Yes,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,89.1,1879.25,15.43,30,494.6,"2,388.42",Stayed
5627-TVBPP,Female,44,No,1,0,35,None,Yes,25.52,No,No,,,,,,,,,,,One Year,Yes,Credit Card,20.1,644.5,0,0,893.2,"1,537.7",Stayed
5628-FCGYG,Male,46,No,0,0,21,None,Yes,49.05,Yes,Yes,Fiber Optic,9,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.1,1737.45,0,0,1030.05,"2,767.5",Stayed
5630-AHZIL,Female,51,No,3,0,3,Offer E,Yes,39.55,No,Yes,DSL,56,Yes,No,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,64.5,177.4,0,60,118.65,"3,56.05",Stayed
5630-IXDXV,Female,51,No,0,0,47,Offer B,Yes,14.54,Yes,Yes,Fiber Optic,10,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.35,4849.1,0,0,683.38,"5,532.48",Stayed
5639-NTUPK,Male,28,No,1,0,13,Offer D,Yes,19.17,No,Yes,Cable,59,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,52.1,670.65,0,0,249.21,"9,19.86",Stayed
5640-CAXOA,Female,23,No,0,0,30,None,No,,,Yes,Cable,42,No,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,40.35,1187.05,0,0,0,"1,187.05",Stayed
5641-DMBFJ,Female,29,Yes,0,1,58,None,Yes,31.27,Yes,Yes,DSL,59,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.3,4916.4,0,0,1813.66,"6,730.06",Stayed
5642-MHDQT,Female,60,Yes,0,6,53,Offer B,Yes,11.35,No,No,,,,,,,,,,,One Year,Yes,Bank Withdrawal,19.85,1039.45,14.67,0,601.55,"1,626.33",Stayed
5647-FXOTP,Female,71,Yes,0,1,60,Offer B,Yes,36.71,Yes,Yes,Fiber Optic,25,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,105.9,6401.25,0,110,2202.6,"8,713.85",Stayed
5649-ANRML,Male,76,No,0,0,2,Offer E,Yes,12.96,No,Yes,Fiber Optic,20,No,Yes,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,95.1,180.25,0,0,25.92,"2,06.17",Churned
5649-RXQTV,Male,34,No,0,0,51,Offer B,Yes,42.33,No,Yes,Fiber Optic,2,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99,5038.15,0,0,2158.83,"7,196.98",Stayed
